Mes_Servicio,DMU_Servicio,CEM_Porcentaje_Error,servicio,DOE_Prom_Mensual,MA_Potencial_Perdido,Segmento
4.0,0.0,1.4444444444444444,900.0,30.25,4550.0,AGRICOLA
3.0,0.0,3.3333333333333335,1200.0,30.25,4550.0,AGRICOLA
9.0,0.0,2.666666666666667,1500.0,30.25,4550.0,AGRICOLA
6.0,0.0,0.6666666666666667,1200.0,31.208333333333332,2700.0,AGRICOLA
7.0,0.0,4.222222222222222,900.0,31.208333333333332,2700.0,AGRICOLA
11.0,100.0,6.666666666666667,1500.0,31.208333333333332,2700.0,AGRICOLA
,,,,0.0,0.0,AGRICOLA
3.0,0.0,10.0,50.0,20.166666666666668,1500.0,AGRICOLA
5.0,0.0,0.0,300.0,20.166666666666668,1500.0,AGRICOLA
6.0,0.0,0.0,600.0,20.166666666666668,1500.0,AGRICOLA
2.0,0.0,0.0,900.0,20.166666666666668,1500.0,AGRICOLA
5.0,0.0,0.0,1200.0,20.166666666666668,1500.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,20.166666666666668,1500.0,AGRICOLA
6.0,0.0,3.3333333333333335,1200.0,26.916666666666668,4550.0,AGRICOLA
3.0,0.0,2.0,1500.0,26.916666666666668,4550.0,AGRICOLA
4.0,55.0,18.333333333333332,300.0,24.625,1500.0,AGRICOLA
6.0,13.0,26.0,50.0,24.625,1500.0,AGRICOLA
5.0,16.0,1.7777777777777777,900.0,24.625,1500.0,AGRICOLA
5.0,0.0,3.3333333333333335,1200.0,24.625,1500.0,AGRICOLA
6.0,0.0,2.1333333333333333,1500.0,24.625,1500.0,AGRICOLA
7.0,0.0,4.333333333333334,600.0,24.625,1500.0,AGRICOLA
5.0,0.0,3.0833333333333335,1200.0,22.625,4250.0,AGRICOLA
1.0,0.0,2.666666666666667,1500.0,22.625,4250.0,AGRICOLA
4.0,227.0,37.833333333333336,600.0,56.791666666666664,4500.0,AGRICOLA
5.0,218.0,24.22222222222222,900.0,56.791666666666664,4500.0,AGRICOLA
6.0,178.0,356.0,50.0,56.791666666666664,4500.0,AGRICOLA
6.0,0.0,8.666666666666668,300.0,56.791666666666664,4500.0,AGRICOLA
12.0,0.0,2.166666666666667,1200.0,56.791666666666664,4500.0,AGRICOLA
2.0,0.0,2.6,1500.0,56.791666666666664,4500.0,AGRICOLA
6.0,0.0,0.5,1200.0,31.916666666666668,4550.0,AGRICOLA
11.0,0.0,4.222222222222222,900.0,31.916666666666668,4550.0,AGRICOLA
11.0,0.0,2.4,1500.0,31.916666666666668,4550.0,AGRICOLA
1.0,0.0,4.444444444444445,900.0,34.833333333333336,0.0,AGRICOLA
5.0,0.0,3.25,1200.0,34.833333333333336,0.0,AGRICOLA
6.0,0.0,0.0,600.0,34.833333333333336,0.0,AGRICOLA
11.0,0.0,2.666666666666667,1500.0,34.833333333333336,0.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,54.25,650.0,AGRICOLA
4.0,0.0,6.5,600.0,54.25,650.0,AGRICOLA
5.0,7.0,14.000000000000002,50.0,54.25,650.0,AGRICOLA
2.0,0.0,2.75,1200.0,54.25,650.0,AGRICOLA
4.0,0.0,0.2,1500.0,54.25,650.0,AGRICOLA
7.0,0.0,2.666666666666667,900.0,54.25,650.0,AGRICOLA
3.0,140.0,23.333333333333332,600.0,54.833333333333336,2700.0,AGRICOLA
5.0,71.0,7.888888888888888,900.0,54.833333333333336,2700.0,AGRICOLA
8.0,11.0,0.9166666666666666,1200.0,54.833333333333336,2700.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,54.833333333333336,2700.0,AGRICOLA
4.0,0.0,2.888888888888889,900.0,47.125,2700.0,AGRICOLA
6.0,125.0,20.833333333333336,600.0,47.125,2700.0,AGRICOLA
1.0,0.0,3.3333333333333335,1200.0,47.125,2700.0,AGRICOLA
8.0,0.0,0.0,1500.0,47.125,2700.0,AGRICOLA
4.0,0.0,1.4444444444444444,900.0,32.208333333333336,4200.0,CONSTRUCCION
6.0,152.0,25.333333333333336,600.0,32.208333333333336,4200.0,CONSTRUCCION
1.0,0.0,2.75,1200.0,32.208333333333336,4200.0,CONSTRUCCION
9.0,0.0,2.666666666666667,1500.0,32.208333333333336,4200.0,CONSTRUCCION
1.0,181.0,15.083333333333334,1200.0,20.291666666666668,900.0,AGRICOLA
4.0,0.0,1.7999999999999998,1500.0,20.291666666666668,900.0,AGRICOLA
6.0,0.0,0.5555555555555556,900.0,31.916666666666668,4500.0,AGRICOLA
4.0,0.0,2.666666666666667,1500.0,31.916666666666668,4500.0,AGRICOLA
4.0,0.0,2.666666666666667,1200.0,31.916666666666668,4500.0,AGRICOLA
4.0,35.0,3.888888888888889,900.0,31.833333333333332,2700.0,AGRICOLA
5.0,0.0,1.7500000000000002,1200.0,31.833333333333332,2700.0,AGRICOLA
9.0,0.0,2.666666666666667,1500.0,31.833333333333332,2700.0,AGRICOLA
5.0,39.0,6.5,600.0,47.041666666666664,4200.0,AGRICOLA
6.0,67.0,22.333333333333332,300.0,47.041666666666664,4200.0,AGRICOLA
1.0,0.0,4.111111111111112,900.0,47.041666666666664,4200.0,AGRICOLA
4.0,0.0,2.833333333333333,1200.0,47.041666666666664,4200.0,AGRICOLA
11.0,0.0,2.666666666666667,1500.0,47.041666666666664,4200.0,AGRICOLA
4.0,0.0,3.2222222222222223,900.0,29.791666666666668,0.0,AGRICOLA
5.0,19.0,1.5833333333333335,1200.0,29.791666666666668,0.0,AGRICOLA
3.0,0.0,1.7999999999999998,1500.0,29.791666666666668,0.0,AGRICOLA
4.0,0.0,0.0,900.0,37.166666666666664,1500.0,AGRICOLA
5.0,0.0,0.0,1200.0,37.166666666666664,1500.0,AGRICOLA
5.0,0.0,0.0,600.0,37.166666666666664,1500.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,37.166666666666664,1500.0,AGRICOLA
1.0,0.0,1.8333333333333333,600.0,31.625,4200.0,AGRICOLA
5.0,0.0,0.0,1200.0,31.625,4200.0,AGRICOLA
6.0,16.0,1.7777777777777777,900.0,31.625,4200.0,AGRICOLA
8.0,0.0,2.2666666666666666,1500.0,31.625,4200.0,AGRICOLA
5.0,0.0,3.0,1200.0,19.416666666666668,2700.0,AGRICOLA
2.0,0.0,2.666666666666667,1500.0,19.416666666666668,2700.0,AGRICOLA
4.0,117.0,234.0,50.0,52.125,3650.0,AGRICOLA
5.0,0.0,0.0,300.0,52.125,3650.0,AGRICOLA
12.0,0.0,6.0,600.0,52.125,3650.0,AGRICOLA
3.0,0.0,4.444444444444445,900.0,52.125,3650.0,AGRICOLA
8.0,0.0,3.3333333333333335,1200.0,52.125,3650.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,52.125,3650.0,AGRICOLA
5.0,49.0,8.166666666666666,600.0,59.833333333333336,4550.0,AGRICOLA
6.0,199.0,398.0,50.0,59.833333333333336,4550.0,AGRICOLA
6.0,0.0,12.0,300.0,59.833333333333336,4550.0,AGRICOLA
2.0,0.0,4.333333333333334,900.0,59.833333333333336,4550.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,59.833333333333336,4550.0,AGRICOLA
11.0,10.0,0.8333333333333334,1200.0,59.833333333333336,4550.0,AGRICOLA
1.0,0.0,3.888888888888889,900.0,32.125,2700.0,AGRICOLA
4.0,35.0,2.9166666666666665,1200.0,32.125,2700.0,AGRICOLA
4.0,0.0,2.1999999999999997,1500.0,32.125,2700.0,AGRICOLA
4.0,0.0,4.333333333333334,900.0,32.375,0.0,AGRICOLA
1.0,0.0,3.166666666666667,1200.0,32.375,0.0,AGRICOLA
5.0,0.0,2.0666666666666664,1500.0,32.375,0.0,AGRICOLA
4.0,0.0,3.5555555555555554,900.0,31.625,3600.0,AGRICOLA
6.0,0.0,2.75,1200.0,31.625,3600.0,AGRICOLA
7.0,11.0,0.7333333333333333,1500.0,31.625,3600.0,AGRICOLA
1.0,0.0,4.444444444444445,900.0,43.041666666666664,3600.0,AGRICOLA
5.0,0.0,0.9166666666666666,1200.0,43.041666666666664,3600.0,AGRICOLA
11.0,0.0,2.533333333333333,1500.0,43.041666666666664,3600.0,AGRICOLA
6.0,203.0,22.555555555555557,900.0,36.5,2100.0,AGRICOLA
6.0,0.0,1.6666666666666667,1200.0,36.5,2100.0,AGRICOLA
5.0,145.0,16.11111111111111,900.0,30.833333333333332,3350.0,AGRICOLA
5.0,40.0,3.3333333333333335,1200.0,30.833333333333332,3350.0,AGRICOLA
8.0,0.0,2.2666666666666666,1500.0,30.833333333333332,3350.0,AGRICOLA
5.0,0.0,2.4444444444444446,900.0,0.0,4200.0,AGRICOLA
9.0,0.0,3.3333333333333335,1200.0,0.0,4200.0,AGRICOLA
3.0,0.0,2.3333333333333335,1500.0,0.0,4200.0,AGRICOLA
2.0,0.0,5.666666666666666,600.0,42.916666666666664,3600.0,AGRICOLA
4.0,0.0,1.6666666666666667,900.0,42.916666666666664,3600.0,AGRICOLA
5.0,5.0,0.33333333333333337,1500.0,42.916666666666664,3600.0,AGRICOLA
6.0,0.0,2.3333333333333335,1200.0,42.916666666666664,3600.0,AGRICOLA
2.0,535.0,1070.0,50.0,51.791666666666664,0.0,AGRICOLA
4.0,0.0,11.0,300.0,51.791666666666664,0.0,AGRICOLA
4.0,185.0,20.555555555555554,900.0,51.791666666666664,0.0,AGRICOLA
5.0,189.0,15.75,1200.0,51.791666666666664,0.0,AGRICOLA
6.0,0.0,3.3333333333333335,600.0,51.791666666666664,0.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,51.791666666666664,0.0,AGRICOLA
4.0,71.0,23.666666666666668,300.0,50.875,3650.0,AGRICOLA
6.0,63.0,126.0,50.0,50.875,3650.0,AGRICOLA
10.0,0.0,5.5,600.0,50.875,3650.0,AGRICOLA
3.0,0.0,3.4444444444444446,900.0,50.875,3650.0,AGRICOLA
8.0,0.0,1.7500000000000002,1200.0,50.875,3650.0,AGRICOLA
11.0,0.0,2.666666666666667,1500.0,50.875,3650.0,AGRICOLA
,,,,52.166666666666664,0.0,AGRICOLA
5.0,107.0,11.88888888888889,900.0,57.125,0.0,AGRICOLA
6.0,57.0,9.5,600.0,57.125,0.0,AGRICOLA
6.0,215.0,71.66666666666667,300.0,57.125,0.0,AGRICOLA
1.0,0.0,3.166666666666667,1200.0,57.125,0.0,AGRICOLA
5.0,0.0,0.13333333333333333,1500.0,57.125,0.0,AGRICOLA
2.0,0.0,4.111111111111112,900.0,26.541666666666668,4200.0,AGRICOLA
6.0,50.0,4.166666666666666,1200.0,26.541666666666668,4200.0,AGRICOLA
11.0,22.0,1.4666666666666666,1500.0,26.541666666666668,4200.0,AGRICOLA
5.0,109.0,18.166666666666668,600.0,49.75,3300.0,AGRICOLA
6.0,43.0,14.333333333333334,300.0,49.75,3300.0,AGRICOLA
6.0,117.0,234.0,50.0,49.75,3300.0,AGRICOLA
8.0,0.0,4.444444444444445,900.0,49.75,3300.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,49.75,3300.0,AGRICOLA
12.0,51.0,4.25,1200.0,49.75,3300.0,AGRICOLA
5.0,68.0,7.555555555555555,900.0,43.083333333333336,4550.0,AGRICOLA
8.0,0.0,6.0,600.0,43.083333333333336,4550.0,AGRICOLA
2.0,0.0,3.166666666666667,1200.0,43.083333333333336,4550.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,43.083333333333336,4550.0,AGRICOLA
4.0,0.0,2.0,1200.0,15.625,900.0,AGRICOLA
3.0,0.0,1.866666666666667,1500.0,15.625,900.0,AGRICOLA
5.0,0.0,3.5555555555555554,900.0,49.25,4200.0,AGRICOLA
6.0,0.0,1.0,600.0,49.25,4200.0,AGRICOLA
3.0,0.0,3.3333333333333335,1200.0,49.25,4200.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,49.25,4200.0,AGRICOLA
2.0,0.0,6.333333333333334,600.0,47.083333333333336,1500.0,AGRICOLA
6.0,0.0,4.444444444444445,900.0,47.083333333333336,1500.0,AGRICOLA
1.0,0.0,3.25,1200.0,47.083333333333336,1500.0,AGRICOLA
8.0,0.0,2.6,1500.0,47.083333333333336,1500.0,AGRICOLA
12.0,1.0,2.0,50.0,57.958333333333336,4200.0,AGRICOLA
2.0,10.0,1.6666666666666667,600.0,57.958333333333336,4200.0,AGRICOLA
3.0,0.0,3.7777777777777777,900.0,57.958333333333336,4200.0,AGRICOLA
5.0,33.0,2.75,1200.0,57.958333333333336,4200.0,AGRICOLA
8.0,0.0,12.333333333333334,300.0,57.958333333333336,4200.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,57.958333333333336,4200.0,AGRICOLA
5.0,0.0,1.7777777777777777,900.0,49.333333333333336,900.0,AGRICOLA
6.0,0.0,2.5,600.0,49.333333333333336,900.0,AGRICOLA
6.0,82.0,27.333333333333332,300.0,49.333333333333336,900.0,AGRICOLA
2.0,0.0,2.666666666666667,1500.0,49.333333333333336,900.0,AGRICOLA
5.0,0.0,2.0,1200.0,49.333333333333336,900.0,AGRICOLA
6.0,4.0,0.33333333333333337,1200.0,22.958333333333332,2700.0,AGRICOLA
11.0,0.0,1.0666666666666667,1500.0,22.958333333333332,2700.0,AGRICOLA
6.0,0.0,1.6666666666666667,600.0,41.416666666666664,4200.0,AGRICOLA
6.0,196.0,65.33333333333333,300.0,41.416666666666664,4200.0,AGRICOLA
8.0,0.0,4.333333333333334,900.0,41.416666666666664,4200.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,41.416666666666664,4200.0,AGRICOLA
11.0,0.0,2.083333333333333,1200.0,41.416666666666664,4200.0,AGRICOLA
6.0,44.0,7.333333333333333,600.0,34.291666666666664,4200.0,AGRICOLA
1.0,0.0,4.444444444444445,900.0,34.291666666666664,4200.0,AGRICOLA
7.0,0.0,3.3333333333333335,1200.0,34.291666666666664,4200.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,34.291666666666664,4200.0,AGRICOLA
4.0,0.0,3.0833333333333335,1200.0,21.166666666666668,0.0,AGRICOLA
4.0,0.0,2.2666666666666666,1500.0,21.166666666666668,0.0,AGRICOLA
6.0,0.0,0.5555555555555556,900.0,40.041666666666664,4550.0,AGRICOLA
2.0,0.0,3.166666666666667,1200.0,40.041666666666664,4550.0,AGRICOLA
9.0,0.0,2.666666666666667,1500.0,40.041666666666664,4550.0,AGRICOLA
6.0,63.0,21.0,300.0,48.916666666666664,0.0,AGRICOLA
12.0,0.0,6.166666666666667,600.0,48.916666666666664,0.0,AGRICOLA
1.0,0.0,2.666666666666667,1500.0,48.916666666666664,0.0,AGRICOLA
2.0,0.0,4.444444444444445,900.0,48.916666666666664,0.0,AGRICOLA
5.0,24.0,2.0,1200.0,48.916666666666664,0.0,AGRICOLA
6.0,0.0,6.666666666666667,600.0,46.708333333333336,4550.0,AGRICOLA
12.0,0.0,3.6666666666666665,900.0,46.708333333333336,4550.0,AGRICOLA
11.0,25.0,2.083333333333333,1200.0,46.708333333333336,4550.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,46.708333333333336,4550.0,AGRICOLA
5.0,0.0,2.666666666666667,1200.0,30.666666666666668,4550.0,AGRICOLA
6.0,104.0,11.555555555555555,900.0,30.666666666666668,4550.0,AGRICOLA
8.0,0.0,1.0,1500.0,30.666666666666668,4550.0,AGRICOLA
12.0,0.0,6.666666666666667,600.0,46.458333333333336,950.0,AGRICOLA
1.0,0.0,2.666666666666667,900.0,46.458333333333336,950.0,AGRICOLA
2.0,0.0,2.4166666666666665,1200.0,46.458333333333336,950.0,AGRICOLA
3.0,31.0,2.0666666666666664,1500.0,46.458333333333336,950.0,AGRICOLA
5.0,182.0,20.22222222222222,900.0,49.875,3000.0,AGRICOLA
5.0,0.0,5.833333333333333,600.0,49.875,3000.0,AGRICOLA
12.0,0.0,2.75,1200.0,49.875,3000.0,AGRICOLA
11.0,0.0,2.1333333333333333,1500.0,49.875,3000.0,AGRICOLA
5.0,0.0,0.0,900.0,41.041666666666664,2700.0,AGRICOLA
7.0,14.0,2.3333333333333335,600.0,41.041666666666664,2700.0,AGRICOLA
9.0,0.0,2.666666666666667,1500.0,41.041666666666664,2700.0,AGRICOLA
11.0,29.0,2.4166666666666665,1200.0,41.041666666666664,2700.0,AGRICOLA
4.0,0.0,3.166666666666667,600.0,45.166666666666664,0.0,AGRICOLA
2.0,0.0,3.4444444444444446,900.0,45.166666666666664,0.0,AGRICOLA
5.0,0.0,3.3333333333333335,1200.0,45.166666666666664,0.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,45.166666666666664,0.0,AGRICOLA
,,,,21.708333333333332,0.0,AGRICOLA
5.0,49.0,4.083333333333333,1200.0,31.25,3600.0,AGRICOLA
6.0,0.0,2.4444444444444446,900.0,31.25,3600.0,AGRICOLA
3.0,0.0,2.533333333333333,1500.0,31.25,3600.0,AGRICOLA
5.0,23.0,46.0,50.0,52.875,0.0,AGRICOLA
1.0,0.0,9.666666666666666,300.0,52.875,0.0,AGRICOLA
4.0,0.0,3.3333333333333335,1200.0,52.875,0.0,AGRICOLA
4.0,28.0,4.666666666666667,600.0,52.875,0.0,AGRICOLA
11.0,58.0,6.444444444444445,900.0,52.875,0.0,AGRICOLA
12.0,0.0,2.666666666666667,1500.0,52.875,0.0,AGRICOLA
2.0,22.0,3.6666666666666665,600.0,55.583333333333336,2400.0,AGRICOLA
6.0,0.0,2.7777777777777777,900.0,55.583333333333336,2400.0,AGRICOLA
3.0,0.0,2.166666666666667,1200.0,55.583333333333336,2400.0,AGRICOLA
8.0,0.0,1.0,1500.0,55.583333333333336,2400.0,AGRICOLA
6.0,33.0,3.6666666666666665,900.0,30.041666666666668,2700.0,AGRICOLA
1.0,0.0,3.3333333333333335,1200.0,30.041666666666668,2700.0,AGRICOLA
8.0,0.0,2.666666666666667,1500.0,30.041666666666668,2700.0,AGRICOLA
5.0,0.0,3.25,1200.0,23.458333333333332,0.0,AGRICOLA
12.0,0.0,4.111111111111112,900.0,23.458333333333332,0.0,AGRICOLA
3.0,0.0,1.6,1500.0,23.458333333333332,0.0,AGRICOLA
,,,,65.0,0.0,AGRICOLA
6.0,0.0,4.444444444444445,900.0,27.541666666666668,4550.0,AGRICOLA
6.0,0.0,3.25,1200.0,27.541666666666668,4550.0,AGRICOLA
4.0,7.0,0.46666666666666673,1500.0,27.541666666666668,4550.0,AGRICOLA
4.0,205.0,22.77777777777778,900.0,57.958333333333336,4200.0,AGRICOLA
5.0,0.0,6.666666666666667,600.0,57.958333333333336,4200.0,AGRICOLA
5.0,27.0,2.25,1200.0,57.958333333333336,4200.0,AGRICOLA
8.0,0.0,2.6,1500.0,57.958333333333336,4200.0,AGRICOLA
2.0,0.0,4.444444444444445,900.0,25.791666666666668,3600.0,AGRICOLA
5.0,232.0,19.333333333333332,1200.0,25.791666666666668,3600.0,AGRICOLA
12.0,0.0,2.2666666666666666,1500.0,25.791666666666668,3600.0,AGRICOLA
6.0,41.0,6.833333333333333,600.0,33.458333333333336,0.0,AGRICOLA
5.0,29.0,3.2222222222222223,900.0,52.083333333333336,0.0,AGRICOLA
6.0,4.0,0.6666666666666667,600.0,52.083333333333336,0.0,AGRICOLA
3.0,0.0,1.4166666666666665,1200.0,52.083333333333336,0.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,52.083333333333336,0.0,AGRICOLA
2.0,0.0,6.0,600.0,41.375,2700.0,AGRICOLA
5.0,65.0,7.222222222222221,900.0,41.375,2700.0,AGRICOLA
4.0,9.0,0.75,1200.0,41.375,2700.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,41.375,2700.0,AGRICOLA
3.0,0.0,4.444444444444445,900.0,31.625,0.0,AGRICOLA
4.0,0.0,3.0833333333333335,1200.0,31.625,0.0,AGRICOLA
3.0,0.0,1.9333333333333333,1500.0,31.625,0.0,AGRICOLA
,,,,39.375,0.0,AGRICOLA
5.0,0.0,2.666666666666667,1200.0,19.416666666666668,1500.0,AGRICOLA
10.0,0.0,2.533333333333333,1500.0,19.416666666666668,1500.0,AGRICOLA
4.0,169.0,338.0,50.0,45.625,4550.0,AGRICOLA
5.0,139.0,46.33333333333333,300.0,45.625,4550.0,AGRICOLA
4.0,0.0,3.6666666666666665,900.0,45.625,4550.0,AGRICOLA
7.0,0.0,6.5,600.0,45.625,4550.0,AGRICOLA
8.0,0.0,3.3333333333333335,1200.0,45.625,4550.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,45.625,4550.0,AGRICOLA
3.0,0.0,6.666666666666667,600.0,36.541666666666664,4550.0,AGRICOLA
4.0,0.0,4.444444444444445,900.0,36.541666666666664,4550.0,AGRICOLA
5.0,11.0,0.9166666666666666,1200.0,36.541666666666664,4550.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,36.541666666666664,4550.0,AGRICOLA
3.0,0.0,6.666666666666667,600.0,46.083333333333336,1500.0,AGRICOLA
4.0,55.0,6.111111111111111,900.0,46.083333333333336,1500.0,AGRICOLA
10.0,0.0,3.25,1200.0,46.083333333333336,1500.0,AGRICOLA
8.0,0.0,2.666666666666667,1500.0,46.083333333333336,1500.0,AGRICOLA
4.0,0.0,0.0,300.0,20.916666666666668,1500.0,AGRICOLA
5.0,0.0,0.0,600.0,20.916666666666668,1500.0,AGRICOLA
6.0,0.0,0.0,50.0,20.916666666666668,1500.0,AGRICOLA
12.0,0.0,0.0,900.0,20.916666666666668,1500.0,AGRICOLA
7.0,0.0,0.0,1200.0,20.916666666666668,1500.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,20.916666666666668,1500.0,AGRICOLA
4.0,97.0,16.166666666666664,600.0,68.16666666666667,2400.0,AGRICOLA
6.0,151.0,50.33333333333333,300.0,68.16666666666667,2400.0,AGRICOLA
4.0,0.0,2.25,1200.0,68.16666666666667,2400.0,AGRICOLA
7.0,0.0,4.111111111111112,900.0,68.16666666666667,2400.0,AGRICOLA
12.0,0.0,2.533333333333333,1500.0,68.16666666666667,2400.0,AGRICOLA
,,,,0.0,3650.0,AGRICOLA
6.0,140.0,23.333333333333332,600.0,53.708333333333336,600.0,AGRICOLA
1.0,0.0,4.444444444444445,900.0,53.708333333333336,600.0,AGRICOLA
3.0,43.0,3.5833333333333335,1200.0,53.708333333333336,600.0,AGRICOLA
5.0,3.0,0.2,1500.0,53.708333333333336,600.0,AGRICOLA
5.0,52.0,3.4666666666666663,1500.0,23.708333333333332,2700.0,CONSTRUCCION
6.0,6.0,0.5,1200.0,23.708333333333332,2700.0,CONSTRUCCION
2.0,2.0,4.0,50.0,53.166666666666664,4500.0,AGRICOLA
6.0,0.0,2.666666666666667,600.0,53.166666666666664,4500.0,AGRICOLA
8.0,0.0,13.333333333333334,300.0,53.166666666666664,4500.0,AGRICOLA
2.0,0.0,3.5555555555555554,900.0,53.166666666666664,4500.0,AGRICOLA
11.0,0.0,1.0833333333333335,1200.0,53.166666666666664,4500.0,AGRICOLA
11.0,0.0,2.666666666666667,1500.0,53.166666666666664,4500.0,AGRICOLA
,,,,20.916666666666668,0.0,AGRICOLA
4.0,0.0,1.1666666666666667,1200.0,26.708333333333332,0.0,AGRICOLA
9.0,2.0,0.2222222222222222,900.0,26.708333333333332,0.0,AGRICOLA
11.0,0.0,2.0,1500.0,26.708333333333332,0.0,AGRICOLA
2.0,0.0,7.666666666666666,300.0,42.833333333333336,1500.0,AGRICOLA
4.0,3.0,0.5,600.0,42.833333333333336,1500.0,AGRICOLA
5.0,0.0,3.3333333333333335,1200.0,42.833333333333336,1500.0,AGRICOLA
8.0,10.0,20.0,50.0,42.833333333333336,1500.0,AGRICOLA
8.0,27.0,3.0,900.0,42.833333333333336,1500.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,42.833333333333336,1500.0,AGRICOLA
2.0,0.0,0.0,50.0,58.125,4550.0,AGRICOLA
3.0,0.0,12.666666666666668,300.0,58.125,4550.0,AGRICOLA
5.0,7.0,1.1666666666666667,600.0,58.125,4550.0,AGRICOLA
3.0,3.0,0.25,1200.0,58.125,4550.0,AGRICOLA
5.0,97.0,6.466666666666667,1500.0,58.125,4550.0,AGRICOLA
8.0,0.0,4.222222222222222,900.0,58.125,4550.0,AGRICOLA
3.0,0.0,13.333333333333334,300.0,49.708333333333336,3350.0,AGRICOLA
4.0,94.0,15.666666666666668,600.0,49.708333333333336,3350.0,AGRICOLA
5.0,1.0,2.0,50.0,49.708333333333336,3350.0,AGRICOLA
5.0,0.0,4.444444444444445,900.0,49.708333333333336,3350.0,AGRICOLA
4.0,0.0,2.833333333333333,1200.0,49.708333333333336,3350.0,AGRICOLA
9.0,0.0,2.666666666666667,1500.0,49.708333333333336,3350.0,AGRICOLA
4.0,0.0,1.6666666666666667,1500.0,13.791666666666666,2700.0,AGRICOLA
12.0,0.0,0.0,1200.0,13.791666666666666,2700.0,AGRICOLA
6.0,0.0,3.0,1200.0,20.75,0.0,AGRICOLA
10.0,1.0,0.1111111111111111,900.0,20.75,0.0,AGRICOLA
,,,,24.541666666666668,0.0,AGRICOLA
3.0,0.0,6.5,600.0,41.833333333333336,2700.0,AGRICOLA
4.0,17.0,1.8888888888888888,900.0,41.833333333333336,2700.0,AGRICOLA
4.0,0.0,1.5,1200.0,41.833333333333336,2700.0,AGRICOLA
8.0,3.0,0.2,1500.0,41.833333333333336,2700.0,AGRICOLA
1.0,0.0,2.3333333333333335,1200.0,16.375,1800.0,AGRICOLA
3.0,0.0,1.866666666666667,1500.0,16.375,1800.0,AGRICOLA
2.0,0.0,4.444444444444445,900.0,26.458333333333332,0.0,AGRICOLA
1.0,0.0,3.0,1200.0,26.458333333333332,0.0,AGRICOLA
8.0,0.0,2.6,1500.0,26.458333333333332,0.0,AGRICOLA
4.0,0.0,3.0,1200.0,30.041666666666668,2700.0,AGRICOLA
5.0,0.0,0.0,900.0,30.041666666666668,2700.0,AGRICOLA
11.0,0.0,0.9333333333333335,1500.0,30.041666666666668,2700.0,AGRICOLA
5.0,43.0,4.777777777777778,900.0,39.25,4200.0,AGRICOLA
5.0,0.0,5.166666666666667,600.0,39.25,4200.0,AGRICOLA
4.0,0.0,1.3333333333333335,1200.0,39.25,4200.0,AGRICOLA
10.0,0.0,2.666666666666667,1500.0,39.25,4200.0,AGRICOLA
2.0,0.0,12.666666666666668,300.0,77.04166666666667,4550.0,AGRICOLA
5.0,59.0,6.555555555555556,900.0,77.04166666666667,4550.0,AGRICOLA
6.0,0.0,6.666666666666667,600.0,77.04166666666667,4550.0,AGRICOLA
8.0,2.0,4.0,50.0,77.04166666666667,4550.0,AGRICOLA
4.0,0.0,2.533333333333333,1500.0,77.04166666666667,4550.0,AGRICOLA
8.0,0.0,3.3333333333333335,1200.0,77.04166666666667,4550.0,AGRICOLA
6.0,93.0,31.0,300.0,33.75,3600.0,AGRICOLA
12.0,29.0,3.2222222222222223,900.0,33.75,3600.0,AGRICOLA
8.0,0.0,3.3333333333333335,1200.0,33.75,3600.0,AGRICOLA
11.0,0.0,2.666666666666667,1500.0,33.75,3600.0,AGRICOLA
12.0,0.0,4.111111111111112,900.0,34.0,3600.0,AGRICOLA
3.0,0.0,2.466666666666667,1500.0,34.0,3600.0,AGRICOLA
3.0,0.0,0.8333333333333334,1200.0,34.0,3600.0,AGRICOLA
2.0,0.0,4.444444444444445,900.0,27.5,3600.0,AGRICOLA
1.0,0.0,2.666666666666667,1500.0,27.5,3600.0,AGRICOLA
1.0,0.0,3.3333333333333335,1200.0,27.5,3600.0,AGRICOLA
6.0,0.0,2.555555555555556,900.0,20.625,3600.0,AGRICOLA
2.0,0.0,2.666666666666667,1500.0,20.625,3600.0,AGRICOLA
5.0,0.0,1.8333333333333333,1200.0,20.625,3600.0,AGRICOLA
4.0,79.0,158.0,50.0,44.291666666666664,4550.0,AGRICOLA
