duration,event,X_CEM_Historico,X_DOE,X_DMU_Actual
3,0,2.0634920634920637,43.833333333333336,0.0
4,0,2.015873015873016,44.583333333333336,0.0
1,0,0.6625000000000001,41.958333333333336,0.0
1,0,1.8333333333333335,31.125,0.0
3,0,1.888888888888889,23.541666666666668,0.0
2,0,3.0833333333333335,21.166666666666668,0.0
2,0,3.3333333333333335,19.833333333333332,0.0
2,0,0.0,9.541666666666666,0.0
1,0,2.218999518999519,76.375,0.0
6,0,2.601269841269841,59.0,15.0
1,0,1.5836309523809524,45.458333333333336,0.0
4,0,1.4347442680776012,37.833333333333336,0.0
2,1,0.0,18.666666666666668,0.0
1,0,2.0634920634920637,29.75,0.0
3,0,1.8384126984126987,58.875,58.0
4,0,1.9266666666666665,61.541666666666664,0.0
1,0,2.0,21.041666666666668,0.0
4,0,0.5535714285714286,45.666666666666664,0.0
1,0,2.916666666666667,26.208333333333332,0.0
1,0,4.222222222222222,20.125,0.0
2,0,0.0,17.458333333333332,0.0
2,0,6.166666666666667,12.75,0.0
2,0,5.166666666666667,14.666666666666666,0.0
4,0,1.5767195767195767,40.041666666666664,22.0
3,0,3.5972222222222223,32.5,0.0
3,0,1.8055555555555556,20.833333333333332,0.0
1,0,8.5,19.541666666666668,0.0
2,0,6.0,18.958333333333332,7.0
2,0,4.0,14.5,0.0
1,0,6.5,28.791666666666668,0.0
4,0,1.5431547619047619,44.75,0.0
2,0,2.650198412698413,47.375,0.0
1,0,2.0,43.0,0.0
4,0,1.638888888888889,36.875,0.0
1,0,3.263888888888889,31.25,0.0
1,0,3.866666666666667,34.291666666666664,0.0
1,0,3.3666666666666667,28.708333333333332,36.0
7,0,1.8541979184836328,81.79166666666667,0.0
1,0,4.333333333333334,18.666666666666668,0.0
4,0,4.392592592592592,40.041666666666664,0.0
3,0,2.5500000000000003,37.291666666666664,46.0
6,0,2.223095238095238,57.75,0.0
1,0,6.666666666666667,16.166666666666668,0.0
3,0,2.1166666666666667,37.291666666666664,64.0
4,0,1.7984126984126985,35.625,56.0
5,0,1.4462632275132277,49.833333333333336,0.0
7,0,1.6533088824755493,68.66666666666667,27.0
8,0,1.7673469387755103,81.33333333333333,23.0
3,0,1.1545238095238095,60.0,0.0
2,0,2.07962962962963,49.666666666666664,0.0
2,0,1.8333333333333333,21.166666666666668,0.0
3,0,2.6916666666666664,34.0,0.0
3,0,1.4048941798941799,49.166666666666664,0.0
4,0,4.064814814814815,36.541666666666664,0.0
2,0,4.076190476190477,61.958333333333336,0.0
4,0,1.1111111111111112,50.666666666666664,0.0
5,0,11.947222222222223,41.708333333333336,0.0
1,0,13.0,19.75,0.0
1,0,3.1176266634599963,68.625,0.0
12,0,7.887954840805719,146.375,0.0
3,0,2.046031746031746,44.125,52.0
1,0,1.8845238095238097,40.125,0.0
3,0,1.037037037037037,34.916666666666664,0.0
1,0,0.5555555555555556,25.75,0.0
4,0,3.055555555555556,40.041666666666664,0.0
2,0,9.333333333333334,13.083333333333334,0.0
2,0,1.1333333333333333,20.0,0.0
3,0,3.166666666666667,26.541666666666668,0.0
2,0,0.6666666666666667,22.791666666666668,0.0
1,0,6.781481481481482,45.291666666666664,0.0
2,0,8.666666666666668,20.166666666666668,0.0
1,0,2.324074074074074,36.541666666666664,0.0
4,0,1.957671957671958,41.375,0.0
3,0,2.3666666666666667,40.5,0.0
2,1,2.5056712962962964,112.04166666666667,0.0
2,0,10.0,19.791666666666668,0.0
1,0,3.555555555555556,31.041666666666668,0.0
4,0,0.7604166666666666,45.333333333333336,0.0
2,0,0.0,17.375,0.0
2,0,2.006228956228956,71.0,0.0
3,0,3.277777777777778,21.583333333333332,86.0
8,0,1.6776118061832346,82.16666666666667,0.0
2,0,3.6370370370370373,41.375,0.0
2,1,5.666666666666666,38.041666666666664,0.0
2,0,2.7314814814814814,38.5,0.0
2,0,6.666666666666667,24.375,0.0
2,0,0.8333333333333334,29.5,0.0
2,0,2.166666666666667,21.208333333333332,0.0
9,0,16.633356227106226,65.29166666666667,0.0
1,0,3.9444444444444446,23.291666666666668,21.0
7,0,18.77070105820106,49.333333333333336,0.0
2,1,0.0,14.791666666666666,0.0
8,0,13.194193901336758,73.20833333333333,0.0
2,0,4.444444444444445,16.708333333333332,0.0
1,0,3.4833333333333334,58.0,0.0
2,0,6.5,19.875,0.0
3,0,0.0,23.458333333333332,0.0
10,0,12.85937992049103,108.16666666666667,0.0
1,0,2.475,62.583333333333336,0.0
7,0,3.38260582010582,77.58333333333333,0.0
2,0,4.92037037037037,30.25,0.0
5,0,3.3958333333333335,54.416666666666664,0.0
1,0,8.833333333333334,26.25,0.0
5,0,1.4092767417767418,113.20833333333333,48.0
9,0,1.8335250140805697,84.25,0.0
1,0,11.666666666666666,18.666666666666668,0.0
5,0,5.527777777777778,43.125,0.0
5,0,0.5625,13.25,0.0
3,0,3.0833333333333335,22.916666666666668,0.0
4,0,4.777777777777778,40.5,0.0
3,0,2.2398809523809526,51.208333333333336,0.0
3,0,48.49999999999999,23.708333333333332,0.0
3,0,4.5,27.875,0.0
2,0,1.6666666666666667,19.625,0.0
2,0,13.0,21.583333333333332,0.0
8,0,0.7189720332577476,67.95833333333333,0.0
4,0,2.479166666666667,53.916666666666664,0.0
1,0,6.0,25.666666666666668,0.0
2,0,2.513888888888889,51.875,0.0
3,1,7.416666666666666,37.541666666666664,0.0
5,0,1.5706349206349206,49.125,0.0
4,0,11.796296296296298,44.0,0.0
1,0,3.2222222222222223,29.125,0.0
2,0,5.833333333333333,26.083333333333332,0.0
1,0,7.25,25.791666666666668,0.0
4,0,2.4814814814814814,30.125,0.0
3,0,1.8888888888888888,27.958333333333332,0.0
2,0,4.0375,39.708333333333336,34.0
2,0,2.690608465608466,64.95833333333333,0.0
5,0,5.875,42.625,0.0
1,0,5.333333333333334,23.541666666666668,0.0
2,1,6.916666666666666,35.833333333333336,0.0
3,0,9.75,21.333333333333332,0.0
1,0,1.9074074074074074,33.791666666666664,0.0
6,0,2.5677777777777777,55.166666666666664,6.0
2,0,13.333333333333334,26.333333333333332,1.0
8,0,3.925181878306878,79.95833333333333,0.0
1,0,7.388888888888888,40.916666666666664,0.0
2,0,2.3333333333333335,26.333333333333332,11.0
2,0,13.333333333333334,11.208333333333334,0.0
2,0,21.555555555555554,23.041666666666668,0.0
5,0,2.930555555555556,42.333333333333336,0.0
2,0,51.33333333333333,17.416666666666668,0.0
3,0,10.333333333333334,22.208333333333332,0.0
7,0,8.282407407407408,71.70833333333333,0.0
1,0,6.574074074074075,36.583333333333336,0.0
3,0,6.791666666666667,52.916666666666664,21.0
1,0,19.666666666666668,21.375,0.0
3,0,178.66666666666666,20.333333333333332,0.0
2,0,4.833333333333333,9.541666666666666,259.0
3,0,6.555555555555556,35.416666666666664,0.0
3,0,3.7962962962962963,26.708333333333332,0.0
7,0,3.0583333333333336,62.875,0.0
5,0,368.5277777777778,13.291666666666666,0.0
6,0,16.240000000000002,61.708333333333336,0.0
9,0,15.709893578643578,95.375,0.0
2,0,7.000000000000001,23.75,0.0
4,0,18.13888888888889,44.0,0.0
9,0,13.905352633477634,90.29166666666667,0.0
1,0,7.333333333333333,14.958333333333334,0.0
5,0,8.569444444444445,48.916666666666664,24.0
2,0,6.015952380952381,54.333333333333336,0.0
6,0,7.913015873015873,53.333333333333336,0.0
4,0,0.0,38.583333333333336,0.0
1,0,4.916666666666667,34.541666666666664,0.0
2,0,6.880753968253969,78.20833333333333,0.0
1,1,112.00000000000001,19.583333333333332,0.0
2,0,360.0,9.916666666666666,0.0
6,0,72.88888888888889,43.291666666666664,0.0
1,0,244.0,16.375,0.0
4,1,4.952147323575895,70.29166666666667,0.0
2,0,65.66666666666666,9.625,0.0
2,0,6.333333333333334,23.416666666666668,0.0
1,0,59.833333333333336,18.125,188.0
1,0,6.935185185185186,39.291666666666664,0.0
1,0,130.0,13.625,15.0
1,0,6.081481481481482,41.875,0.0
6,0,21.27777777777778,53.208333333333336,0.0
2,0,22.5,27.0,0.0
6,0,14.329841269841271,64.45833333333333,16.0
3,0,12.069444444444445,1.3333333333333333,28.0
1,0,2.701851851851852,62.375,0.0
2,0,10.294444444444444,57.375,0.0
2,0,3.6402777777777775,54.5,0.0
2,0,5.666666666666666,11.541666666666666,131.0
2,0,214.0,11.875,7.0
1,0,51.5,38.791666666666664,0.0
1,0,27.25,28.208333333333332,0.0
1,0,12.648148148148145,39.75,0.0
2,0,194.66666666666666,18.916666666666668,0.0
2,0,380.0,14.375,0.0
1,0,20.583333333333336,38.125,44.0
1,0,150.0,10.125,0.0
1,0,6.0,7.5,64.0
2,0,0.0,14.291666666666666,0.0
3,0,167.83333333333334,16.083333333333332,0.0
2,0,38.0,13.458333333333334,0.0
2,0,1.3333333333333335,15.625,182.0
1,0,238.0,18.041666666666668,0.0
2,0,2.7123015873015874,65.04166666666667,0.0
4,1,1.7962962962962965,68.83333333333333,0.0
4,0,9.51388888888889,74.375,0.0
2,0,55.611111111111114,26.75,0.0
4,0,21.11111111111111,40.708333333333336,0.0
11,0,12.054078884078885,118.08333333333333,0.0
7,0,20.553703703703704,59.666666666666664,0.0
5,0,50.02777777777778,41.833333333333336,0.0
5,0,91.73333333333333,44.208333333333336,0.0
2,0,148.66666666666666,29.875,0.0
11,0,6.759860509860511,111.08333333333333,0.0
9,0,18.97113095238095,66.79166666666667,0.0
2,0,48.0,12.333333333333334,0.0
1,0,17.166666666666668,35.041666666666664,0.0
1,0,0.0,8.208333333333334,0.0
1,0,229.99999999999997,23.375,0.0
5,0,9.42361111111111,64.0,0.0
3,0,6.166666666666666,31.416666666666668,0.0
15,1,0.7481481481481482,224.91666666666666,0.0
5,0,6.875,43.625,0.0
2,0,0.0,15.291666666666666,0.0
3,0,0.0,7.375,0.0
1,0,28.14814814814815,44.916666666666664,8.0
2,0,4.0,14.125,44.0
1,0,10.666666666666668,24.333333333333332,0.0
1,0,7.333333333333334,18.958333333333332,0.0
1,0,8.666666666666666,14.416666666666666,0.0
1,0,7.444444444444444,29.208333333333332,0.0
2,0,6.472222222222222,63.958333333333336,42.0
1,1,69.5,30.541666666666668,0.0
5,1,17.03472222222222,83.29166666666667,12.0
7,0,0.8571428571428571,69.91666666666667,0.0
3,0,7.5,22.041666666666668,0.0
1,0,6.666666666666667,24.625,0.0
3,0,136.16666666666666,23.0,0.0
6,0,7.222222222222223,52.0,0.0
3,1,4.371541950113379,54.583333333333336,0.0
1,0,115.99999999999999,3.375,0.0
1,0,0.0,16.833333333333332,0.0
1,0,2.0,10.75,0.0
5,0,2.0,20.166666666666668,0.0
2,0,18.0,14.416666666666666,0.0
1,0,10.0,10.25,0.0
2,0,18.63888888888889,56.708333333333336,36.0
4,0,94.88888888888889,49.416666666666664,0.0
7,0,2.845238095238095,76.0,0.0
1,0,94.94444444444444,28.541666666666668,0.0
1,0,81.61111111111111,23.583333333333332,0.0
1,0,23.11111111111111,27.0,0.0
3,0,3.2222222222222223,67.41666666666667,0.0
4,1,6.444444444444444,0.16666666666666666,0.0
1,0,94.0,17.166666666666668,0.0
2,0,39.833333333333336,20.208333333333332,0.0
3,0,4.333333333333334,31.75,0.0
2,0,23.98148148148148,44.125,0.0
1,0,4.037037037037037,38.083333333333336,0.0
3,0,8.38888888888889,31.125,0.0
7,0,13.557539682539682,25.916666666666668,0.0
10,0,11.926484420928865,55.625,0.0
2,0,264.0,16.916666666666668,0.0
2,0,264.0,14.666666666666666,0.0
2,0,118.66666666666669,19.875,0.0
1,0,100.0,15.583333333333334,1.0
5,1,84.56222222222223,58.083333333333336,0.0
2,0,262.0,16.541666666666668,0.0
5,0,104.93055555555556,42.125,0.0
1,0,118.0,16.833333333333332,0.0
1,1,53.0,27.958333333333332,0.0
3,0,189.83333333333334,22.5,7.0
2,0,44.666666666666664,20.0,0.0
6,0,11.51468253968254,63.791666666666664,0.0
1,0,44.0,25.458333333333332,0.0
2,0,30.0,7.833333333333333,5.0
2,0,0.6666666666666667,10.458333333333334,0.0
2,0,80.0,11.041666666666666,0.0
4,0,0.0,13.125,0.0
1,0,8.0,14.583333333333334,0.0
4,0,6.648148148148148,42.791666666666664,0.0
3,0,3.8333333333333335,18.541666666666668,1.0
2,0,0.0,12.708333333333334,9.0
2,0,106.0,10.208333333333334,0.0
4,0,3.011111111111111,60.625,0.0
3,0,51.41574074074074,65.41666666666667,0.0
5,0,21.861111111111114,41.916666666666664,0.0
1,0,204.0,19.125,7.0
3,0,29.166666666666668,27.541666666666668,0.0
4,0,232.33333333333334,2.2083333333333335,0.0
4,0,8.370370370370372,34.5,0.0
2,0,34.0,16.375,0.0
2,0,14.333333333333334,21.375,0.0
1,0,17.0,20.041666666666668,0.0
3,0,0.0,3.875,0.0
2,1,80.0,13.625,6.0
4,0,84.33333333333333,51.75,0.0
3,0,50.27777777777777,31.75,0.0
2,0,6.0,11.958333333333334,0.0
2,0,50.0,8.791666666666666,0.0
2,0,26.0,12.916666666666666,0.0
4,1,9.38888888888889,40.083333333333336,0.0
1,0,138.0,14.541666666666666,0.0
3,0,27.88888888888889,29.125,0.0
1,0,6.972222222222221,41.5,0.0
1,0,13.333333333333334,15.333333333333334,54.0
1,0,16.5,50.916666666666664,0.0
3,0,5.333333333333334,22.583333333333332,0.0
2,0,6.0,7.375,0.0
2,0,5.333333333333334,15.708333333333334,50.0
2,0,10.0,11.375,0.0
1,0,62.0,10.25,0.0
2,0,20.0,8.583333333333334,0.0
2,0,0.0,5.125,62.0
2,0,6.833333333333333,18.5,0.0
1,0,46.666666666666664,17.125,0.0
2,0,70.0,17.541666666666668,43.0
3,1,36.833333333333336,18.083333333333332,0.0
3,0,9.5,28.791666666666668,0.0
2,0,25.333333333333332,27.333333333333332,37.0
1,0,13.333333333333334,9.583333333333334,0.0
1,0,108.0,9.5,0.0
4,0,7.0,27.375,0.0
2,0,13.333333333333334,12.583333333333334,0.0
1,0,54.0,10.625,0.0
2,0,74.0,7.0,0.0
1,0,4.0,14.166666666666666,0.0
2,0,56.00000000000001,10.416666666666666,0.0
1,0,0.0,15.25,21.0
2,0,12.0,10.125,0.0
2,0,24.0,11.458333333333334,0.0
2,1,12.0,14.291666666666666,0.0
1,0,28.000000000000004,11.375,0.0
1,0,0.0,0.041666666666666664,0.0
3,0,0.0,12.625,0.0
2,0,56.00000000000001,7.958333333333333,0.0
1,0,13.333333333333334,11.708333333333334,0.0
3,0,38.333333333333336,18.291666666666668,0.0
1,0,32.0,10.208333333333334,0.0
1,0,20.0,6.25,0.0
2,0,24.0,12.958333333333334,0.0
3,0,0.0,24.708333333333332,0.0
2,0,22.0,4.583333333333333,0.0
2,0,140.0,15.0,0.0
2,0,10.0,10.291666666666666,0.0
1,0,13.333333333333334,10.125,69.0
2,0,128.0,10.625,0.0
2,0,0.7777777777777778,20.458333333333332,83.0
2,0,2.666666666666667,19.333333333333332,46.0
1,0,8.333333333333332,1.1666666666666667,0.0
5,0,4.034722222222222,54.375,0.0
2,0,70.0,10.416666666666666,0.0
6,1,3.4305555555555554,5.25,0.0
2,0,15.873015873015873,18.75,0.0
5,1,0.6899381868131869,46.083333333333336,0.0
3,0,1.390952380952381,64.33333333333333,0.0
1,0,3.688888888888889,54.833333333333336,0.0
2,0,0.2222222222222222,11.5,0.0
2,0,1.5312169312169315,33.666666666666664,0.0
5,0,1.032034632034632,35.541666666666664,0.0
4,0,3.412962962962963,37.166666666666664,0.0
2,0,4.444444444444445,17.375,83.0
2,0,1.5851851851851853,31.291666666666668,0.0
2,0,1.242063492063492,37.5,0.0
1,0,9.63888888888889,25.958333333333332,0.0
1,0,0.9355026455026454,55.625,0.0
2,1,1.6037037037037039,47.708333333333336,94.0
4,0,46.611111111111114,35.708333333333336,0.0
2,0,1.9312169312169314,33.958333333333336,0.0
1,0,2.210066939233606,66.29166666666667,0.0
2,0,2.0,14.458333333333334,2.0
2,0,0.7021548821548821,64.95833333333333,54.0
1,1,3.170326278659612,45.166666666666664,0.0
3,0,1.3333333333333335,29.0,0.0
3,0,1.0827200577200577,58.333333333333336,0.0
2,0,4.444444444444445,23.666666666666668,0.0
2,0,1.888888888888889,41.5,0.0
8,0,1.0002266252266252,72.29166666666667,0.0
3,0,1.5287301587301587,59.458333333333336,66.0
3,0,5.930555555555555,24.5,4.0
3,0,3.7777777777777777,23.666666666666668,33.0
1,0,1.2111111111111112,31.375,0.0
2,0,4.444444444444445,14.958333333333334,0.0
6,0,6.3100000000000005,57.708333333333336,0.0
3,0,2.7384920634920635,43.916666666666664,0.0
1,0,1.1455026455026456,47.5,0.0
2,0,8.333333333333332,16.833333333333332,0.0
2,0,2.8,27.5,0.0
1,0,1.5074555074555076,58.125,0.0
3,0,2.2222222222222223,36.0,0.0
2,0,5.333333333333334,18.791666666666668,0.0
2,0,4.444444444444445,18.291666666666668,0.0
7,0,6.491666666666667,65.41666666666667,0.0
2,0,2.0,15.625,0.0
3,0,4.538888888888889,23.541666666666668,0.0
2,0,0.0,26.875,0.0
4,0,1.8574074074074076,36.0,0.0
5,1,3.939583333333333,52.416666666666664,0.0
2,1,33.0,15.958333333333334,0.0
2,0,3.888888888888889,19.583333333333332,35.0
2,0,4.444444444444445,21.583333333333332,0.0
1,0,2.7777777777777777,25.541666666666668,0.0
4,0,3.0370370370370368,39.166666666666664,0.0
4,0,1.029100529100529,42.708333333333336,0.0
1,0,2.7222222222222223,26.875,0.0
2,0,160.16666666666666,22.708333333333332,44.0
1,1,1.4095238095238096,52.5,0.0
1,0,2.4027777777777777,26.125,0.0
6,0,1.754997594997595,58.125,0.0
1,0,1.2083333333333333,33.958333333333336,0.0
1,0,2.3,44.166666666666664,18.0
2,0,5.5,27.75,0.0
2,0,2.5623015873015875,49.5,0.0
2,0,2.744268077601411,36.833333333333336,0.0
3,0,2.9333333333333336,46.75,0.0
2,0,8.625,42.75,0.0
3,0,5.0,29.333333333333332,0.0
1,0,2.5361111111111114,49.458333333333336,0.0
4,0,2.740740740740741,52.458333333333336,29.0
5,0,2.162857142857143,52.208333333333336,0.0
2,0,6.5,20.208333333333332,0.0
2,0,6.666666666666667,15.958333333333334,0.0
1,1,1.8476190476190477,39.666666666666664,0.0
2,0,1.1645322270322271,47.583333333333336,0.0
2,0,8.333333333333332,16.875,11.0
2,0,6.166666666666667,21.625,0.0
5,0,0.9533730158730158,49.208333333333336,0.0
5,0,5.072222222222223,56.166666666666664,30.0
2,0,9.666666666666668,23.625,0.0
2,0,1.620811287477954,45.125,0.0
5,0,1.5505952380952381,47.083333333333336,0.0
2,0,2.2222222222222223,36.875,0.0
5,1,11.126190476190477,44.791666666666664,0.0
1,0,5.833333333333333,21.333333333333332,0.0
3,0,1.6324338624338623,60.083333333333336,13.0
2,0,3.6805555555555554,48.541666666666664,16.0
2,0,2.2749007936507937,47.041666666666664,10.0
3,0,6.157407407407407,39.875,48.0
2,0,6.0,16.625,0.0
1,0,10.0,17.916666666666668,0.0
6,0,2.9375156325156326,59.083333333333336,0.0
6,0,2.816137566137566,75.625,0.0
6,0,1.7711111111111113,63.25,0.0
2,0,1.2712301587301587,55.125,0.0
5,0,3.765277777777778,51.125,33.0
2,0,6.666666666666667,16.083333333333332,0.0
2,0,65.0,20.25,0.0
2,0,0.0,15.583333333333334,0.0
2,0,5.0,15.125,0.0
2,0,8.333333333333332,13.416666666666666,0.0
2,0,2.3486772486772485,49.291666666666664,0.0
1,0,2.2222222222222223,20.916666666666668,0.0
1,0,0.0,19.166666666666668,0.0
1,0,0.0,20.25,0.0
1,0,0.0,17.416666666666668,0.0
2,1,2.6,23.125,0.0
2,0,1.7037698412698414,48.208333333333336,0.0
3,0,8.916666666666668,30.041666666666668,0.0
4,0,2.7646825396825396,51.083333333333336,0.0
2,0,1.6917658730158731,60.833333333333336,0.0
2,0,1.0785714285714287,59.583333333333336,0.0
1,0,2.2222222222222223,21.75,0.0
1,0,3.1527777777777777,35.458333333333336,0.0
4,0,2.9201489868156534,89.70833333333333,0.0
3,0,2.7777777777777777,28.5,0.0
4,1,3.515476190476191,33.625,79.0
5,0,4.038888888888889,52.791666666666664,0.0
5,0,1.363888888888889,51.666666666666664,0.0
3,0,1.0690632284382284,88.0,0.0
4,0,16.314814814814813,33.541666666666664,0.0
7,1,5.066666666666667,70.91666666666667,0.0
1,0,1.2916666666666667,25.833333333333332,0.0
1,0,3.6481481481481484,27.083333333333332,0.0
3,0,0.7222222222222223,30.375,0.0
1,0,1.1806349206349207,45.541666666666664,0.0
1,1,0.681804152637486,67.20833333333333,0.0
3,0,3.1833333333333336,40.541666666666664,0.0
7,0,0.8654761904761905,60.458333333333336,0.0
12,0,8.481187825840232,105.95833333333333,0.0
1,0,0.9047619047619048,34.166666666666664,0.0
4,0,1.8,35.583333333333336,0.0
1,0,2.2,34.541666666666664,0.0
1,0,1.5,18.75,0.0
1,0,3.533333333333333,48.375,0.0
1,0,1.8819444444444446,51.916666666666664,0.0
4,0,6.1000000000000005,32.666666666666664,0.0
1,0,1.3333333333333335,23.291666666666668,0.0
2,0,2.125,26.083333333333332,0.0
3,0,8.757936507936508,23.416666666666668,31.0
5,0,1.4014550264550265,56.916666666666664,0.0
1,0,2.9563756613756613,45.625,0.0
6,0,1.6851851851851856,51.958333333333336,0.0
2,1,3.7777777777777777,2.9583333333333335,0.0
1,0,1.3492063492063493,29.375,0.0
2,0,1.5,15.0,0.0
5,0,1.5424074074074074,65.33333333333333,0.0
3,0,8.722222222222223,39.875,0.0
2,0,3.2962962962962963,41.833333333333336,3.0
4,0,8.162962962962963,20.333333333333332,0.0
3,0,29.27777777777778,2.9166666666666665,0.0
1,0,3.925925925925926,35.5,0.0
5,0,1.6746031746031746,50.75,0.0
2,0,0.0,21.75,0.0
2,0,1.0732122815456149,61.666666666666664,0.0
1,0,4.3432539682539675,49.375,0.0
1,0,21.255555555555556,51.833333333333336,0.0
1,0,2.8194444444444446,31.833333333333332,0.0
6,0,3.083809523809524,71.16666666666667,0.0
4,0,2.777777777777778,39.5,0.0
4,0,0.0,0.625,0.0
1,0,0.33333333333333337,16.583333333333332,0.0
11,0,15.678804713804713,106.66666666666667,0.0
2,0,13.333333333333334,19.666666666666668,0.0
1,0,1.4055555555555554,57.041666666666664,0.0
2,0,1.0555555555555556,32.666666666666664,0.0
7,0,1.2300304633637966,80.375,0.0
1,0,2.3333333333333335,29.458333333333332,0.0
5,0,0.27380952380952384,55.208333333333336,0.0
2,0,1.07569544652878,71.75,28.0
5,0,2.136111111111111,46.875,0.0
2,0,2.236111111111111,48.791666666666664,0.0
3,0,1.6700033762533761,125.33333333333333,0.0
4,0,3.1203703703703702,52.375,0.0
2,0,2.9166666666666665,0.08333333333333333,60.0
1,0,9.722222222222221,30.833333333333332,0.0
2,0,8.666666666666668,17.375,0.0
2,0,2.0107142857142857,45.125,0.0
7,0,2.0261243386243386,69.20833333333333,47.0
2,0,6.5,25.208333333333332,0.0
1,0,1.287037037037037,29.875,0.0
2,0,0.0,8.5,0.0
5,0,2.1194444444444445,50.916666666666664,0.0
8,0,1.6584106369820655,110.75,0.0
4,0,3.111111111111111,47.833333333333336,5.0
3,0,1.1262175324675325,103.95833333333333,0.0
3,0,2.4027777777777777,29.791666666666668,0.0
3,0,5.111111111111112,26.291666666666668,0.0
4,0,0.7314814814814814,53.583333333333336,0.0
4,0,2.75,57.125,0.0
2,0,2.361111111111111,18.958333333333332,0.0
6,0,15.266666666666666,69.625,18.0
2,0,1.7666666666666668,32.708333333333336,0.0
1,0,12.666666666666668,17.75,0.0
9,0,2.0420664983164984,114.54166666666667,0.0
1,0,5.916666666666667,36.958333333333336,0.0
4,0,7.356666666666667,54.25,0.0
3,0,15.5,34.833333333333336,0.0
1,1,13.0,23.375,0.0
4,0,5.166666666666667,37.666666666666664,0.0
3,0,13.666666666666668,22.583333333333332,0.0
3,0,5.472222222222222,29.083333333333332,0.0
2,0,6.333333333333334,30.958333333333332,0.0
2,0,16.0,10.875,0.0
2,0,2.3583333333333334,33.333333333333336,0.0
5,0,32.333333333333336,106.70833333333333,0.0
2,0,1.617777777777778,58.666666666666664,0.0
1,0,0.0,24.208333333333332,0.0
1,0,1.4166666666666667,30.541666666666668,0.0
3,0,32.333333333333336,29.416666666666668,0.0
1,0,0.8333333333333334,11.625,0.0
2,0,16.916666666666668,64.45833333333333,35.0
6,0,8.952222222222222,52.791666666666664,43.0
4,0,5.5555555555555545,0.16666666666666666,0.0
2,0,6.0,12.458333333333334,0.0
2,0,3.6527777777777777,29.708333333333332,0.0
2,0,2.184554730983302,103.33333333333333,0.0
2,0,2.229166666666667,35.833333333333336,0.0
3,0,0.5,32.625,0.0
6,0,15.84,81.04166666666667,0.0
2,0,2.8703703703703702,55.583333333333336,0.0
2,0,1.3333333333333335,27.125,3.0
2,0,2.3361111111111112,44.083333333333336,0.0
3,0,5.166666666666667,37.541666666666664,0.0
4,0,132.88888888888889,33.708333333333336,0.0
3,0,0.3380952380952381,62.166666666666664,0.0
1,0,2.527777777777778,29.458333333333332,0.0
2,0,0.2777777777777778,13.416666666666666,0.0
8,0,12.205191798941799,113.95833333333333,0.0
1,0,3.0555555555555554,36.708333333333336,0.0
3,1,0.0,0.0,0.0
1,1,4.0,12.25,135.0
1,0,4.916666666666667,30.208333333333332,0.0
4,0,8.055555555555555,20.875,0.0
6,0,1.2923941798941798,68.25,0.0
2,0,5.319444444444445,65.20833333333333,0.0
2,0,1.7323809523809524,61.083333333333336,0.0
1,0,3.5238095238095237,49.458333333333336,0.0
2,0,3.564814814814815,40.833333333333336,0.0
7,0,1.4406084656084657,82.45833333333333,0.0
4,0,1.4083694083694083,78.29166666666667,0.0
1,0,2.7777777777777777,31.291666666666668,0.0
5,0,4.9315476190476195,41.75,573.0
2,0,4.0,12.666666666666666,0.0
1,0,7.020833333333334,19.458333333333332,0.0
6,0,1.2943121693121693,58.416666666666664,0.0
3,0,3.3444444444444446,51.041666666666664,0.0
4,1,1.0,42.041666666666664,0.0
2,0,4.666666666666667,21.541666666666668,0.0
2,1,2.8518518518518525,44.458333333333336,0.0
5,0,2.506666666666667,37.333333333333336,0.0
4,0,0.0,2.9166666666666665,0.0
1,0,9.601851851851851,49.875,0.0
2,0,4.666666666666667,15.0,0.0
1,0,1.2430776014109348,62.875,0.0
6,1,54.27192827748383,77.83333333333333,0.0
5,0,6.180555555555555,52.166666666666664,0.0
7,0,1.6972411186696903,75.625,0.0
1,0,7.666666666666666,13.5,0.0
9,0,1.017940392940393,90.91666666666667,22.0
3,0,0.0,0.0,0.0
2,0,10.0,20.75,0.0
1,0,1.8333333333333335,27.75,0.0
8,0,0.6840277777777778,78.25,0.0
13,1,0.5414529914529915,6.208333333333333,0.0
1,0,5.75,44.791666666666664,0.0
2,0,2.443430335097002,79.45833333333333,0.0
2,0,5.673333333333334,43.875,0.0
2,0,13.0,16.416666666666668,19.0
5,0,2.4722222222222223,2.25,0.0
4,0,4.185185185185185,46.125,0.0
7,0,3.690249433106576,89.0,0.0
8,0,0.9608087679516251,89.5,0.0
2,0,4.722222222222222,28.291666666666668,0.0
4,1,12.083333333333334,59.333333333333336,0.0
1,0,13.0,27.583333333333332,0.0
2,0,30.0,14.583333333333334,0.0
5,0,4.241666666666666,51.083333333333336,0.0
2,0,4.0,1.2083333333333333,0.0
1,0,2.725,50.5,0.0
5,0,16.02777777777778,57.708333333333336,0.0
1,0,3.1388888888888893,40.666666666666664,0.0
1,0,2.9444444444444446,36.5,0.0
3,0,5.6,52.416666666666664,0.0
3,0,4.916666666666667,27.666666666666668,9.0
1,0,2.166666666666667,22.791666666666668,0.0
4,0,2.9166666666666665,34.833333333333336,0.0
4,0,1.6333996250662917,94.95833333333333,0.0
8,0,0.5476190476190477,83.41666666666667,0.0
2,0,25.0,30.708333333333332,0.0
